,Restaurant ID,Restaurant Name,Country Code,City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Rating color,Rating text,Votes,Country
1013,305235,Snacks Bar,1,Faridabad,Sector 31,77.315795,28.4452616,Chinese,350,Indian Rupees(Rs.),No,No,0-500,2.9,Orange,Average,4,India
1014,309654,Ahata,1,Faridabad,Sector 31,77.31723889,28.44589444,North Indian,500,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,1,India
1015,18480389,Fritrolla,1,Faridabad,Sector 31,0.0,0.0,Desserts,300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1016,18446428,KitchenYard,1,Faridabad,Sector 31,0.0,0.0,North Indian,300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1017,4462,Meghansh Bakery,1,Faridabad,Sector 31,77.3170515,28.4466361,"Bakery, Desserts",200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,2,India
1018,18469962,Oh My !,1,Faridabad,Sector 31,77.3159508,28.4549967,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
1019,18380284,The Dark Hour - Kitchen,1,Faridabad,Sector 31,0.0,0.0,Italian,350,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
1020,1414,Anupama Sweets & Family Restaurant,1,Faridabad,Sector 34,77.3149118,28.4718644,"Mithai, North Indian, South Indian, Chinese, Fast Food",400,Indian Rupees(Rs.),No,Yes,0-500,2.7,Orange,Average,28,India
1021,304112,Shree Rathnam,1,Faridabad,Sector 34,77.3107195,28.471413,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),No,No,500-1000,2.7,Orange,Average,29,India
1022,18472443,Bikaner Misthan Bhandar,1,Faridabad,Sector 35,77.3108138,28.471302,"Mithai, Street Food, Fast Food",150,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1023,18456807,King's Kitchen,1,Faridabad,Sector 35,77.3108138,28.471302,"North Indian, Mughlai, Chinese",400,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
1024,18471284,Muradabadi Chicken Biryani Corner,1,Faridabad,Sector 35,77.3060306,28.4749127,Mughlai,500,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,0,India
1025,18471328,The Black Kettle,1,Faridabad,Sector 35,77.3105616,28.4711559,"Fast Food, Beverages",100,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1026,18204478,Desi Tadka,1,Faridabad,Sector 37,77.30693936,28.48429689,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,500-1000,3.0,Orange,Average,6,India
1027,18444264,Destination Live,1,Faridabad,Sector 37,77.3062811,28.4807864,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),Yes,No,500-1000,3.3,Orange,Average,12,India
1028,9224,Kay's Bake Land,1,Faridabad,Sector 37,77.3116575,28.480381,"Bakery, Desserts",150,Indian Rupees(Rs.),No,No,0-500,3.1,Orange,Average,19,India
1029,8054,Kay's Food Land,1,Faridabad,Sector 37,77.3104099,28.4805482,"Bakery, Desserts",100,Indian Rupees(Rs.),No,No,0-500,3.1,Orange,Average,14,India
1030,304114,Laziz Restaurant,1,Faridabad,Sector 37,77.30677778,28.48426667,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,500-1000,2.8,Orange,Average,11,India
1031,1413,Le Chef Restro Bar,1,Faridabad,Sector 37,77.3104996,28.480467,"North Indian, Chinese",1000,Indian Rupees(Rs.),Yes,No,1000-2000,2.7,Orange,Average,70,India
1032,1715,Republic of Chicken,1,Faridabad,Sector 37,77.3107689,28.4805821,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,0-500,3.1,Orange,Average,18,India
1033,4464,Tanishka Restaurant & Caterers,1,Faridabad,Sector 37,77.3113972,28.4805517,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,0-500,2.9,Orange,Average,14,India
1034,5010,The Tandoori Times,1,Faridabad,Sector 37,77.3115506,28.4804188,North Indian,500,Indian Rupees(Rs.),No,No,500-1000,2.7,Orange,Average,48,India
1035,301127,Twist of Italy,1,Faridabad,Sector 37,77.3109543,28.4807634,"Chinese, Fast Food",350,Indian Rupees(Rs.),No,No,0-500,3.6,Yellow,Good,52,India
1036,9233,Aggarwal Sweets And Caterers,1,Faridabad,Sector 37,77.3066403,28.48420819,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
1037,18471246,Biryani Bot,1,Faridabad,Sector 37,77.311746,28.4805778,Biryani,200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1038,18446082,Cafí© Kitchen,1,Faridabad,Sector 37,77.3114869,28.4808293,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1039,18396398,Evergreen Sweets & Restaurant,1,Faridabad,Sector 37,77.3106046,28.4803991,"North Indian, South Indian, Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,2,India
1040,18471244,Magic Spice Wok,1,Faridabad,Sector 37,77.3113363,28.4806939,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1041,18367078,Magical Momos,1,Faridabad,Sector 37,77.3104099,28.4806379,Chinese,350,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1042,18469976,Sam's Bake Shop,1,Faridabad,Sector 37,77.3103201,28.4808985,"Bakery, Fast Food",200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
1043,18381643,Shri Bikaner Misthan Bhandar,1,Faridabad,Sector 37,77.3092797,28.4773757,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1044,18471327,Tasty Dhaba Family Restaurant,1,Faridabad,Sector 37,77.3060567,28.474531,"North Indian, Mughlai",400,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1045,18469936,U & I,1,Faridabad,Sector 37,77.3056065,28.4807304,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,0,India
1046,18433895,Cravings,1,Faridabad,Sector 41,77.28759091,28.46626355,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,500-1000,3.0,Orange,Average,4,India
1047,313089,Evergreen Tandoori Night,1,Faridabad,Sector 41,77.28919957,28.46191014,North Indian,550,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,3,India
1048,18349251,Prelibato,1,Faridabad,Sector 41,0.0,0.0,"Italian, North Indian",400,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1049,18344478,Aravali Owls,1,Faridabad,Sector 42,0.0,0.0,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,0,India
1050,18089775,Chicken Inn Family Meat Shop,1,Faridabad,Sector 42,77.30027778,28.46118611,"Raw Meats, Fast Food",300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
1051,18424179,Mother's Kitchen,1,Faridabad,Sector 42,0.0,0.0,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1052,309632,Domino's Pizza,1,Faridabad,Sector 43,77.3001795,28.4609554,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,500-1000,2.9,Orange,Average,10,India
1053,312874,Green Chick Chop,1,Faridabad,Sector 43,77.2886873,28.460556,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,0-500,3.1,Orange,Average,5,India
1054,18107870,Punjabi Culture,1,Faridabad,Sector 43,77.2978395,28.4622059,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,500-1000,2.9,Orange,Average,4,India
1055,18237362,Three Olives,1,Faridabad,Sector 43,77.30083365,28.46227858,"Italian, Fast Food",550,Indian Rupees(Rs.),No,No,500-1000,2.9,Orange,Average,4,India
1056,18277177,Aggarwal's Bikaner Mishthan Bhandar,1,Faridabad,Sector 43,77.2847783,28.46117,"Mithai, South Indian, Chinese, Street Food",100,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1057,18345740,Aravalli Owls,1,Faridabad,Sector 43,0.0,0.0,"North Indian, Chinese, Mughlai",400,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1058,18472651,Chatny Delight,1,Faridabad,Sector 43,77.2988233,28.4621065,Fast Food,100,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
1059,313076,Harmann Restaurant,1,Faridabad,Sector 43,77.29056667,28.46681111,"North Indian, South Indian, Chinese",350,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,3,India
1060,18380159,Kulcha King,1,Faridabad,Sector 43,77.2845595,28.4601453,North Indian,100,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,2,India
1061,18377907,Royal Bakers,1,Faridabad,Sector 43,77.2999207,28.4614258,Bakery,200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1062,18292444,Touch of Spice,1,Faridabad,Sector 43,77.29738433,28.46210674,"Chinese, North Indian",600,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,0,India
1063,307084,Hunger Cure,1,Faridabad,Sector 46,77.2983871,28.4376977,"Fast Food, Chinese",700,Indian Rupees(Rs.),No,No,500-1000,3.2,Orange,Average,47,India
1064,305618,Sanjha Chulha,1,Faridabad,Sector 46,77.2983353,28.4375489,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,500-1000,2.5,Orange,Average,79,India
1065,307803,Queens Cakes,1,Faridabad,Sector 46,77.2984265,28.4370903,Bakery,200,Indian Rupees(Rs.),No,No,0-500,3.5,Yellow,Good,29,India
1066,18419654,Sri Meenakshi South Indian Food,1,Faridabad,Sector 46,77.2990075,28.4375707,South Indian,250,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
1067,18471285,Sardar A Pure Meat Shop,1,Faridabad,Sector 49,77.2670505,28.3959758,"Raw Meats, Fast Food, North Indian",150,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1068,313040,Invitation Restaurant,1,Faridabad,Sector 7,77.3239171,28.363238,"North Indian, South Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),No,Yes,500-1000,2.7,Orange,Average,17,India
1069,17982346,Kaushik Bakery,1,Faridabad,Sector 7,77.3241415,28.3632142,Bakery,200,Indian Rupees(Rs.),No,No,0-500,3.0,Orange,Average,9,India
1070,18204501,Rama Vaishnav Bhojnalaya,1,Faridabad,Sector 7,77.3259973,28.3638989,"North Indian, Chinese",250,Indian Rupees(Rs.),No,No,0-500,3.0,Orange,Average,7,India
1071,1823,Shiv Saras Vyanjan,1,Faridabad,Sector 7,77.3282696,28.3691677,Mithai,100,Indian Rupees(Rs.),No,No,0-500,2.9,Orange,Average,5,India
1072,6143,Shree Bikaner Misthan Bhandar,1,Faridabad,Sector 7,77.32705828,28.36942587,"Mithai, Bakery, Street Food, Chinese, South Indian",300,Indian Rupees(Rs.),No,No,0-500,3.0,Orange,Average,8,India
1073,8297,Shree Bikaner Misthan Bhandar,1,Faridabad,Sector 7,77.3264093,28.3633036,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,0-500,3.1,Orange,Average,15,India
1074,8318,Standard Family Restaurant,1,Faridabad,Sector 7,77.3260374,28.3633487,North Indian,450,Indian Rupees(Rs.),No,No,0-500,2.9,Orange,Average,16,India
1075,18458631,The Hunger End,1,Faridabad,Sector 7,77.3285388,28.3686544,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,500-1000,3.0,Orange,Average,4,India
1076,18382355,Pizza Express,1,Faridabad,Sector 7,77.3262953,28.3630576,"Pizza, Fast Food",400,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
1077,312842,Anupam Sweets & Restaurant,1,Faridabad,Sector 86,77.3396661,28.4087438,"North Indian, Chinese, Fast Food",450,Indian Rupees(Rs.),No,Yes,0-500,3.0,Orange,Average,10,India
1078,312084,Caramel,1,Faridabad,Sector 86,77.33637929,28.40775168,"North Indian, Chinese, Continental",600,Indian Rupees(Rs.),No,No,500-1000,2.9,Orange,Average,9,India
1079,18247033,Chaska Restaurant,1,Faridabad,Sector 86,77.3364513,28.4086778,"North Indian, Chinese",650,Indian Rupees(Rs.),No,No,500-1000,3.2,Orange,Average,24,India
1080,18126118,Club Pizzeria,1,Faridabad,Sector 86,77.3397558,28.4085728,Pizza,550,Indian Rupees(Rs.),No,Yes,500-1000,3.4,Orange,Average,19,India
1081,18429393,Gupha,1,Faridabad,Sector 86,77.34231301,28.41226833,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,500-1000,2.9,Orange,Average,8,India
1082,18241905,Indian Gourmet,1,Faridabad,Sector 86,77.3409272,28.4081056,"North Indian, Chinese, Raw Meats",450,Indian Rupees(Rs.),No,No,0-500,3.0,Orange,Average,8,India
1083,18425750,Tandoori Zaaika's,1,Faridabad,Sector 86,77.336292,28.4102194,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,500-1000,3.2,Orange,Average,39,India
1084,18261694,TCD Cake & Bake,1,Faridabad,Sector 86,77.3372048,28.4098256,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,No,0-500,3.1,Orange,Average,10,India
1085,18365998,The Grill Darbar,1,Faridabad,Sector 86,77.33666,28.4080574,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,500-1000,3.3,Orange,Average,17,India
1086,18273572,Urban Cuisine,1,Faridabad,Sector 86,77.3409826,28.4080719,"North Indian, Chinese, Mughlai",500,Indian Rupees(Rs.),No,Yes,500-1000,3.4,Orange,Average,37,India
1087,18363078,Mister Mughal,1,Faridabad,Sector 86,77.3423218,28.4067402,Mughlai,600,Indian Rupees(Rs.),No,Yes,500-1000,3.5,Yellow,Good,33,India
1088,18356019,The Hub,1,Faridabad,Sector 9,77.3315619,28.3765371,"Bakery, Fast Food",200,Indian Rupees(Rs.),No,No,0-500,3.1,Orange,Average,9,India
1089,312688,Bake Your Dreamz,1,Faridabad,Sector 9,0.0,0.0,"Bakery, Desserts",800,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,3,India
1090,18381668,Green Chilly Chinese Food,1,Faridabad,Sector 9,77.3328117,28.3764571,Chinese,300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,2,India
1091,18287397,Mom's Kitchen,1,Faridabad,Sector 9,77.3299747,28.3763294,North Indian,450,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
1092,18294253,The Baking Treats N More,1,Faridabad,Sector 9,0.0,0.0,Bakery,300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1093,18471304,Twin Brothers,1,Faridabad,"SRS Mall, Sector 12, Faridabad",77.3167822,28.3865773,Fast Food,150,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1094,8026,Aggarwal Sweets Centre,1,Faridabad,Suraj Kund,77.2899232,28.4997177,"Mithai, Street Food, Chinese",100,Indian Rupees(Rs.),No,No,0-500,2.9,Orange,Average,4,India
1095,18265697,Bawarchi,1,Faridabad,Suraj Kund,77.29385857,28.49820594,"North Indian, Chinese, Mughlai",550,Indian Rupees(Rs.),No,No,500-1000,3.0,Orange,Average,14,India
1096,307151,D ART of Flavour,1,Faridabad,Suraj Kund,77.2937593,28.4982147,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,500-1000,2.8,Orange,Average,13,India
1097,18107844,Italia Cafe by Aura,1,Faridabad,Suraj Kund,77.2903929,28.5000937,"Fast Food, Beverages",400,Indian Rupees(Rs.),No,No,0-500,2.8,Orange,Average,5,India
1098,18337896,Pizza Street,1,Faridabad,Suraj Kund,77.2903,28.50064,"Fast Food, Pizza",550,Indian Rupees(Rs.),No,Yes,500-1000,2.6,Orange,Average,12,India
1099,18261699,Rock Cafe,1,Faridabad,Suraj Kund,77.2869976,28.4727738,"North Indian, Chinese, South Indian",550,Indian Rupees(Rs.),No,No,500-1000,3.0,Orange,Average,8,India
1100,18306531,Sardaar Ji Chaap & Rolls,1,Faridabad,Suraj Kund,77.2896526,28.49916279,North Indian,300,Indian Rupees(Rs.),No,No,0-500,3.1,Orange,Average,7,India
1101,303571,Spice Wok,1,Faridabad,Suraj Kund,77.2930411,28.4992231,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,500-1000,3.1,Orange,Average,18,India
1102,8099,Vrindavan Sweets & Restaurant,1,Faridabad,Suraj Kund,77.2902208,28.5002348,"North Indian, Chinese, South Indian, Fast Food",350,Indian Rupees(Rs.),No,No,0-500,3.0,Orange,Average,22,India
1103,18477428,Yummy Cake,1,Faridabad,Suraj Kund,0.0,0.0,Bakery,400,Indian Rupees(Rs.),No,No,0-500,3.0,Orange,Average,4,India
1104,8037,Bikaner Sweets & Bakers,1,Faridabad,Suraj Kund,77.2940734,28.4938048,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1105,18471308,Burger Xpress,1,Faridabad,Suraj Kund,77.2921516,28.4989698,"Fast Food, Chinese, Burger",300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1106,18471318,Da Pizza Zone,1,Faridabad,Suraj Kund,77.2918806,28.4990357,Italian,500,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,0,India
1107,18471320,Finger Licious,1,Faridabad,Suraj Kund,77.2846781,28.4609284,Fast Food,300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1108,18460293,Med E Taste,1,Faridabad,Suraj Kund,77.2847168,28.4609545,Mediterranean,500,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,3,India
1109,18446418,Punjabii Tandoor,1,Faridabad,Suraj Kund,77.2997286,28.462227,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,3,India
1110,9496,Shankar Sweets,1,Faridabad,Suraj Kund,77.29654722,28.49710833,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1111,312967,Tasty Bites,1,Faridabad,Suraj Kund,77.2899124,28.4997138,"South Indian, Chinese, North Indian",200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,2,India
1112,18449815,The Street- Curries & Grills,1,Faridabad,Suraj Kund,77.290565,28.489496,"North Indian, Mughlai, Continental",600,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,1,India
1113,2680,Bakers Delight - The Atrium,1,Faridabad,"The Atrium, Suraj Kund",77.283011,28.489796,"Bakery, Desserts",700,Indian Rupees(Rs.),No,No,500-1000,3.0,Orange,Average,10,India
1114,2679,On The Rocks - The  Atrium,1,Faridabad,"The Atrium, Suraj Kund",77.283011,28.489796,Finger Food,1400,Indian Rupees(Rs.),Yes,No,1000-2000,3.1,Orange,Average,18,India
1115,8417,World Cafe - Vibe by The LaLiT Traveller,1,Faridabad,"Vibe by The LaLit Traveller, Mathura Road",77.3060732,28.4729124,"North Indian, Continental, Chinese",1900,Indian Rupees(Rs.),Yes,No,1000-2000,3.3,Orange,Average,56,India
1161,18396451,K Lab,1,Gurgaon," ILD Trade Centre Mall, Sohna Road",77.0393103,28.4248315,"Cafe, Beverages",350,Indian Rupees(Rs.),No,No,0-500,3.4,Orange,Average,16,India
1162,18237941,Pind Balluchi,1,Gurgaon," ILD Trade Centre Mall, Sohna Road",77.0392204,28.4249125,"North Indian, Mughlai",800,Indian Rupees(Rs.),Yes,Yes,500-1000,2.7,Orange,Average,80,India
1163,2787,Punjab Grill,1,Gurgaon,"Ambience Mall, Gurgaon",77.0971178,28.5030769,"North Indian, Mughlai",2000,Indian Rupees(Rs.),Yes,Yes,>2000,4.3,Green,Very Good,1887,India
1164,3431,Zambar,1,Gurgaon,"Ambience Mall, Gurgaon",77.0971853,28.5026128,"South Indian, Seafood, Kerala",1400,Indian Rupees(Rs.),Yes,Yes,1000-2000,4.0,Green,Very Good,802,India
1165,303699,Cakes & More,1,Gurgaon,"Ansal Plaza Mall, Palam Vihar",77.0420091,28.5114162,Bakery,250,Indian Rupees(Rs.),No,No,0-500,3.0,Orange,Average,4,India
1166,5915,Kwality Wall's Swirl's,1,Gurgaon,"Ansal Plaza Mall, Palam Vihar",77.0419641,28.5114567,Ice Cream,200,Indian Rupees(Rs.),No,No,0-500,3.0,Orange,Average,5,India
1167,7076,Yo! Dimsum,1,Gurgaon,"Ansal Plaza Mall, Palam Vihar",77.0420091,28.5115059,Chinese,200,Indian Rupees(Rs.),No,No,0-500,3.0,Orange,Average,10,India
1168,311866,Mx Corn,1,Gurgaon,"Ansal Plaza Mall, Palam Vihar",77.0418253,28.5114067,Fast Food,100,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,2,India
1169,300439,Red,1,Gurgaon,Ardee City,77.08785083,28.44070881,"Japanese, Thai, Chinese",1200,Indian Rupees(Rs.),No,Yes,1000-2000,3.0,Orange,Average,57,India
1170,18458334,Rocketchefs,1,Gurgaon,Ardee City,77.0855313,28.4423933,"Pizza, Desserts",500,Indian Rupees(Rs.),No,Yes,500-1000,3.1,Orange,Average,4,India
1171,18353710,The Fresh Chicken Store,1,Gurgaon,Ardee City,77.0757671,28.4418793,"Raw Meats, Fast Food",350,Indian Rupees(Rs.),No,No,0-500,2.9,Orange,Average,4,India
1172,18291229,Achoos Food Corner,1,Gurgaon,Ardee City,77.0787681,28.4347278,"South Indian, Chinese, Mughlai",450,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1173,18398616,Aha Bites,1,Gurgaon,Ardee City,77.0898569,28.4308575,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1174,18430561,Ancient Spice,1,Gurgaon,Ardee City,77.0780576,28.432548,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,2,India
1175,18445248,Chimney - The Takeaway,1,Gurgaon,Ardee City,77.078405,28.440599,"North Indian, South Indian, Chinese",500,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,1,India
1176,18313132,Costa Coffee,1,Gurgaon,Ardee City,77.0735119,28.4319102,Cafe,600,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,2,India
1177,18433874,Good to Go,1,Gurgaon,Ardee City,77.0738947,28.436274,Raw Meats,500,Indian Rupees(Rs.),No,Yes,500-1000,0.0,White,Not rated,1,India
1178,18291231,Gopi Sweets & Caters,1,Gurgaon,Ardee City,77.0787448,28.4346864,"Mithai, North Indian",100,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1179,18477541,Late Night Food,1,Gurgaon,Ardee City,0.0,0.0,"North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,1,India
1180,18352271,Lavi Foji Dhaba,1,Gurgaon,Ardee City,77.081492,28.4406523,North Indian,200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1181,18291233,Narayan Fast Food Home,1,Gurgaon,Ardee City,77.0762723,28.4353217,"North Indian, Chinese",350,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1182,18441809,OMG Kitchenz,1,Gurgaon,Ardee City,77.0728193,28.4370922,"South Indian, Street Food",300,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,1,India
1183,18349508,OMG Tiffinz,1,Gurgaon,Ardee City,77.0728605,28.4371161,"North Indian, Chinese",250,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1184,18217127,Sardarji Chicken Point,1,Gurgaon,Ardee City,77.0754948,28.4394519,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,1,India
1185,18471335,Solty Hotel,1,Gurgaon,Ardee City,77.0837565,28.430634,North Indian,200,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,0,India
1186,18458335,Tanishk Gourmet Indian,1,Gurgaon,Ardee City,0.0,0.0,"North Indian, Mughlai, Seafood",800,Indian Rupees(Rs.),No,No,500-1000,0.0,White,Not rated,0,India
1187,18429842,The Burger Chef,1,Gurgaon,Ardee City,77.0756612,28.4419493,Fast Food,350,Indian Rupees(Rs.),No,No,0-500,0.0,White,Not rated,3,India
1188,5904,Club Tokyo - Best Western Skycity Hotel,1,Gurgaon,"Best Western Skycity Hotel, Sector 15, Gurgaon",77.0347151,28.4580879,Japanese,1500,Indian Rupees(Rs.),Yes,No,1000-2000,2.8,Orange,Average,13,India
